gene1667	K02322
gene1668	K02323
gene1669	K02324
gene1670	K02325
gene1671	K02327
gene1672	K02328
gene1673	K02331
gene1674	K02334
gene1675	K02335
gene1676	K02336
gene1677	K02337
gene1678	K02338
gene1679	K02339
gene1680	K02340
gene1681	K02341
gene1682	K02342
gene1683	K02343
gene1684	K02344
gene1685	K02345
gene1686	K02346
gene1687	K02347
gene1688	K02348
gene1689	K02349
gene1690	K02350
gene1691	K02351
gene1692	K02352
gene1693	K02355
gene1694	K02356
gene1695	K02357
gene1696	K02358
gene1697	K02361
gene1698	K02362
gene1699	K02363
gene1700	K02364
gene1701	K02371
gene1702	K02372
gene1703	K02377
gene1704	K02379
gene1705	K02380
gene1706	K02381
gene1707	K02383
gene1708	K02385
gene1709	K02386
gene1710	K02387
gene1711	K02388
gene1712	K02389
gene1713	K02390
gene1714	K02391
gene1715	K02392
gene1716	K02393
gene1717	K02394
gene1718	K02395
gene1719	K02396
gene1720	K02397
gene1721	K02398
gene1722	K02399
gene1723	K02400
gene1724	K02401
gene1725	K02402
gene1726	K02403
gene1727	K02404
gene1728	K02405
gene1729	K02406
gene1730	K02407
gene1731	K02408
gene1732	K02409
gene1733	K02410
gene1734	K02411
gene1735	K02412
gene1736	K02413
gene1737	K02414
gene1738	K02415
gene1739	K02416
gene1740	K02417
gene1741	K02418
gene1742	K02419
gene1743	K02420
gene1744	K02421
gene1745	K02422
gene1746	K02423
gene1747	K02424
gene1748	K02425
gene1749	K02426
gene1750	K02427
gene1751	K02428
gene1752	K02429
gene1753	K02430
gene1754	K02431
gene1755	K02433
gene1756	K02434
gene1757	K02435
gene1758	K02436
gene1759	K02437
gene1760	K02438
gene1761	K02439
gene1762	K02440
gene1763	K02441
gene1764	K02442
gene1765	K02443
gene1766	K02444
gene1767	K02445
gene1768	K02446
gene1769	K02448
gene1770	K02450
gene1771	K02451
gene1772	K02452
gene1773	K02453
gene1774	K02454
gene1775	K02455
gene1776	K02456
gene1777	K02457
gene1778	K02458
gene1779	K02459
gene1780	K02460
gene1781	K02461
gene1782	K02462
gene1783	K02463
gene1784	K02464
gene1785	K02465
gene1786	K02466
gene1787	K02467
gene1788	K02468
gene1789	K02469
gene1790	K02470
gene1791	K02471
gene1792	K02472
gene1793	K02473
gene1794	K02474
gene1795	K02475
gene1796	K02476
gene1797	K02477
gene1798	K02478
gene1799	K02479
gene1800	K02480
gene1801	K02481
gene1802	K02482
gene1803	K02483
gene1804	K02484
gene1805	K02485
gene1806	K02486
gene1807	K02487
gene1808	K02488
gene1809	K02489
gene1810	K02490
gene1811	K02491
gene1812	K02492
gene1813	K02493
gene1814	K02494
gene1815	K02495
gene1816	K02496
gene1817	K02497
gene1818	K02498
gene1819	K02499
gene1820	K02500
gene1821	K02501
gene1822	K02502
gene1823	K02503
gene1824	K02504
gene1825	K02505
gene1826	K02506
gene1827	K02507
gene1828	K02508
gene1829	K02509
gene1830	K02510
gene1831	K02511
gene1832	K02515
gene1833	K02516
gene1834	K02517
gene1835	K02518
gene1836	K02519
gene1837	K02520
gene1838	K02521
gene1839	K02523
gene1840	K02525
gene1841	K02526
gene1842	K02527
gene1843	K02528
gene1844	K02529
gene1845	K02530
gene1846	K02531
gene1847	K02532
gene1848	K02533
gene1849	K02535
gene1850	K02536
gene1851	K02537
gene1852	K02538
gene1853	K02540
gene1854	K02541
gene1855	K02542
gene1856	K02543
gene1857	K02545
gene1858	K02547
gene1859	K02548
gene1860	K02549
gene1861	K02550
gene1862	K02551
gene1863	K02552
gene1864	K02553
gene1865	K02554
gene1866	K02556
gene1867	K02557
gene1868	K02558
gene1869	K02560
gene1870	K02562
gene1871	K02563
gene1872	K02564
gene1873	K02565
gene1874	K02566
gene1875	K02567
gene1876	K02568
gene1877	K02569
gene1878	K02570
gene1879	K02571
gene1880	K02572
gene1881	K02573
gene1882	K02574
gene1883	K02575
gene1884	K02584
gene1885	K02585
gene1886	K02586
gene1887	K02587
gene1888	K02588
gene1889	K02589
gene1890	K02590
gene1891	K02591
gene1892	K02592
gene1893	K02593
gene1894	K02596
gene1895	K02597
gene1896	K02598
gene1897	K02600
gene1898	K02601
gene1899	K02603
gene1900	K02604
gene1901	K02606
gene1902	K02609
gene1903	K02610
gene1904	K02611
gene1905	K02612
gene1906	K02613
gene1907	K02614
gene1908	K02615
gene1909	K02616
gene1910	K02617
gene1911	K02618
gene1912	K02619
gene1913	K02621
gene1914	K02622
gene1915	K02623
gene1916	K02624
gene1917	K02626
gene1918	K02634
gene1919	K02635
gene1920	K02636
gene1921	K02637
gene1922	K02639
gene1923	K02640
gene1924	K02647
gene1925	K02650
gene1926	K02651
gene1927	K02652
gene1928	K02653
gene1929	K02654
gene1930	K02655
gene1931	K02656
gene1932	K02657
gene1933	K02658
gene1934	K02659
gene1935	K02660
gene1936	K02662
gene1937	K02663
gene1938	K02664
gene1939	K02665
gene1940	K02666
gene1941	K02667
gene1942	K02668
gene1943	K02669
gene1944	K02670
gene1945	K02671
gene1946	K02672
gene1947	K02673
gene1948	K02674
gene1949	K02676
gene1950	K02677
gene1951	K02679
gene1952	K02680
gene1953	K02681
gene1954	K02682
gene1955	K02683
gene1956	K02684
gene1957	K02685
gene1958	K02686
gene1959	K02687
gene1960	K02688
gene1961	K02689
gene1962	K02690
gene1963	K02691
gene1964	K02703
gene1965	K02704
gene1966	K02705
gene1967	K02706
gene1968	K02707
gene1969	K02709
gene1970	K02726
gene1971	K02727
gene1972	K02728
gene1973	K02729
gene1974	K02730
gene1975	K02731
gene1976	K02732
gene1977	K02734
gene1978	K02735
gene1979	K02736
gene1980	K02737
gene1981	K02738
gene1982	K02739
gene1983	K02742
gene1984	K02744
gene1985	K02745
gene1986	K02746
gene1987	K02747
gene1988	K02749
gene1989	K02752
gene1990	K02755
gene1991	K02756
gene1992	K02757
gene1993	K02759
gene1994	K02760
gene1995	K02761
gene1996	K02763
gene1997	K02768
gene1998	K02769
gene1999	K02770
gene2000	K02771
gene2001	K02773
gene2002	K02774
gene2003	K02775
gene2004	K02777
gene2005	K02778
gene2006	K02781
gene2007	K02782
gene2008	K02783
gene2009	K02784
gene2010	K02786
gene2011	K02787
gene2012	K02788
gene2013	K02790
gene2014	K02793
gene2015	K02794
gene2016	K02795
gene2017	K02796
gene2018	K02798
gene2019	K02799
gene2020	K02802
gene2021	K02803
gene2022	K02804
gene2023	K02805
gene2024	K02806
gene2025	K02808
gene2026	K02809
gene2027	K02812
gene2028	K02813
gene2029	K02814
gene2030	K02815
gene2031	K02817
gene2032	K02818
gene2033	K02819
gene2034	K02821
gene2035	K02822
gene2036	K02823
gene2037	K02824
gene2038	K02825
gene2039	K02831
gene2040	K02834
gene2041	K02835
gene2042	K02836
gene2043	K02837
gene2044	K02838
gene2045	K02839
gene2046	K02840
gene2047	K02841
gene2048	K02843
gene2049	K02844
gene2050	K02846
gene2051	K02847
gene2052	K02848
gene2053	K02849
gene2054	K02850
gene2055	K02851
gene2056	K02852
gene2057	K02853
gene2058	K02854
gene2059	K02855
gene2060	K02856
gene2061	K02858
gene2062	K02859
gene2063	K02860
gene2064	K02863
gene2065	K02864
gene2066	K02865
gene2067	K02866
gene2068	K02867
gene2069	K02868
gene2070	K02869
gene2071	K02870
gene2072	K02871
gene2073	K02872
gene2074	K02873
gene2075	K02874
gene2076	K02875
gene2077	K02876
gene2078	K02877
gene2079	K02878
gene2080	K02879
gene2081	K02880
gene2082	K02881
gene2083	K02882
gene2084	K02883
gene2085	K02884
gene2086	K02885
gene2087	K02886
gene2088	K02887
gene2089	K02888
gene2090	K02889
gene2091	K02890
gene2092	K02892
gene2093	K02893
gene2094	K02894
gene2095	K02895
gene2096	K02896
gene2097	K02897
gene2098	K02898
gene2099	K02899
gene2100	K02900
gene2101	K02901
gene2102	K02902
gene2103	K02904
gene2104	K02906
gene2105	K02907
gene2106	K02908
gene2107	K02909
gene2108	K02910
gene2109	K02911
gene2110	K02912
gene2111	K02913
gene2112	K02914
gene2113	K02915
gene2114	K02916
gene2115	K02919
gene2116	K02921
gene2117	K02922
gene2118	K02924
gene2119	K02925
gene2120	K02926
gene2121	K02927
gene2122	K02929
gene2123	K02930
gene2124	K02931
gene2125	K02932
gene2126	K02933
gene2127	K02934
gene2128	K02935
gene2129	K02936
gene2130	K02937
gene2131	K02938
gene2132	K02939
gene2133	K02940
gene2134	K02941
gene2135	K02944
gene2136	K02945
gene2137	K02946
gene2138	K02948
gene2139	K02949
gene2140	K02950
gene2141	K02951
gene2142	K02952
gene2143	K02953
gene2144	K02954
gene2145	K02955
gene2146	K02956
gene2147	K02957
gene2148	K02958
gene2149	K02959
gene2150	K02960
gene2151	K02961
gene2152	K02962
gene2153	K02963
gene2154	K02964
gene2155	K02965
gene2156	K02966
gene2157	K02967
gene2158	K02968
gene2159	K02970
gene2160	K02972
gene2161	K02973
gene2162	K02974
gene2163	K02977
gene2164	K02978
gene2165	K02979
gene2166	K02981
gene2167	K02982
gene2168	K02983
gene2169	K02984
gene2170	K02985
gene2171	K02986
gene2172	K02987
gene2173	K02988
gene2174	K02989
gene2175	K02990
gene2176	K02991
gene2177	K02992
gene2178	K02993
gene2179	K02994
gene2180	K02995
gene2181	K02996
gene2182	K02997
gene2183	K02998
gene2184	K02999
gene2185	K03002
gene2186	K03004
gene2187	K03006
gene2188	K03008
gene2189	K03010
gene2190	K03011
gene2191	K03013
gene2192	K03015
gene2193	K03016
gene2194	K03018
gene2195	K03019
gene2196	K03021
gene2197	K03022
gene2198	K03027
gene2199	K03028
gene2200	K03029
gene2201	K03030
gene2202	K03031
gene2203	K03032
gene2204	K03033
gene2205	K03035
gene2206	K03037
gene2207	K03038
gene2208	K03039
gene2209	K03040
gene2210	K03041
gene2211	K03042
gene2212	K03043
gene2213	K03044
gene2214	K03045
gene2215	K03046
gene2216	K03047
gene2217	K03048
gene2218	K03049
gene2219	K03050
gene2220	K03051
gene2221	K03053
gene2222	K03055
gene2223	K03056
gene2224	K03057
gene2225	K03058
gene2226	K03059
gene2227	K03060
gene2228	K03061
gene2229	K03062
gene2230	K03063
gene2231	K03064
gene2232	K03065
gene2233	K03066
gene2234	K03070
gene2235	K03071
gene2236	K03072
gene2237	K03073
gene2238	K03074
gene2239	K03075
gene2240	K03076
gene2241	K03077
gene2242	K03078
gene2243	K03079
gene2244	K03080
gene2245	K03081
gene2246	K03082
gene2247	K03083
gene2248	K03086
gene2249	K03087
gene2250	K03088
gene2251	K03089
gene2252	K03090
gene2253	K03091
gene2254	K03092
gene2255	K03093
gene2256	K03094
gene2257	K03095
gene2258	K03097
gene2259	K03098
gene2260	K03100
gene2261	K03101
gene2262	K03103
gene2263	K03105
gene2264	K03106
gene2265	K03107
gene2266	K03110
gene2267	K03111
gene2268	K03112
gene2269	K03113
gene2270	K03115
gene2271	K03116
gene2272	K03117
gene2273	K03118
gene2274	K03119
gene2275	K03120
gene2276	K03124
gene2277	K03128
gene2278	K03130
gene2279	K03136
gene2280	K03140
gene2281	K03142
gene2282	K03145
gene2283	K03146
gene2284	K03147
gene2285	K03148
gene2286	K03149
gene2287	K03150
gene2288	K03151
gene2289	K03152
gene2290	K03153
gene2291	K03154
gene2292	K03163
gene2293	K03164
gene2294	K03165
gene2295	K03166
gene2296	K03167
gene2297	K03168
gene2298	K03169
gene2299	K03177
gene2300	K03178
gene2301	K03179
gene2302	K03181
gene2303	K03182
gene2304	K03183
gene2305	K03184
gene2306	K03185
gene2307	K03186
gene2308	K03187
gene2309	K03188
gene2310	K03189
gene2311	K03190
gene2312	K03191
gene2313	K03192
gene2314	K03194
gene2315	K03195
gene2316	K03196
gene2317	K03197
gene2318	K03198
gene2319	K03199
gene2320	K03200
gene2321	K03201
gene2322	K03203
gene2323	K03204
gene2324	K03205
gene2325	K03207
gene2326	K03208
gene2327	K03210
gene2328	K03212
gene2329	K03214
gene2330	K03215
gene2331	K03216
gene2332	K03217
gene2333	K03218
gene2334	K03219
gene2335	K03220
gene2336	K03221
gene2337	K03222
gene2338	K03223
gene2339	K03224
gene2340	K03225
gene2341	K03226
gene2342	K03227
gene2343	K03228
gene2344	K03229
gene2345	K03230
gene2346	K03231
gene2347	K03232
gene2348	K03233
gene2349	K03234
gene2350	K03235
gene2351	K03236
gene2352	K03237
gene2353	K03238
gene2354	K03239
gene2355	K03240
gene2356	K03241
gene2357	K03242
gene2358	K03243
gene2359	K03246
gene2360	K03247
gene2361	K03248
gene2362	K03249
gene2363	K03250
gene2364	K03251
gene2365	K03252
gene2366	K03253
gene2367	K03254
gene2368	K03255
gene2369	K03256
gene2370	K03257
gene2371	K03259
gene2372	K03260
gene2373	K03262
gene2374	K03263
gene2375	K03264
gene2376	K03265
gene2377	K03267
gene2378	K03268
gene2379	K03269
gene2380	K03270
gene2381	K03271
gene2382	K03272
gene2383	K03273
gene2384	K03274
gene2385	K03275
gene2386	K03276
gene2387	K03277
gene2388	K03278
gene2389	K03279
gene2390	K03280
gene2391	K03281
gene2392	K03282
gene2393	K03283
gene2394	K03284
gene2395	K03285
gene2396	K03286
gene2397	K03287
gene2398	K03288
gene2399	K03289
gene2400	K03290
gene2401	K03291
gene2402	K03292
gene2403	K03293
gene2404	K03294
gene2405	K03295
gene2406	K03296
gene2407	K03297
gene2408	K03298
gene2409	K03299
gene2410	K03300
gene2411	K03301
gene2412	K03302
gene2413	K03303
gene2414	K03304
gene2415	K03305
gene2416	K03306
gene2417	K03307
gene2418	K03308
gene2419	K03309
gene2420	K03310
gene2421	K03311
gene2422	K03312
gene2423	K03313
gene2424	K03314
gene2425	K03315
gene2426	K03316
gene2427	K03317
gene2428	K03319
gene2429	K03320
gene2430	K03321
gene2431	K03322
gene2432	K03324
gene2433	K03325
gene2434	K03326
gene2435	K03327
gene2436	K03328
gene2437	K03329
gene2438	K03330
gene2439	K03332
gene2440	K03335
gene2441	K03336
gene2442	K03337
gene2443	K03338
gene2444	K03339
gene2445	K03340
gene2446	K03341
gene2447	K03342
gene2448	K03343
gene2449	K03346
gene2450	K03350
gene2451	K03355
gene2452	K03360
gene2453	K03361
gene2454	K03362
gene2455	K03363
gene2456	K03366
gene2457	K03367
gene2458	K03372
gene2459	K03379
gene2460	K03380
gene2461	K03381
gene2462	K03382
gene2463	K03383
gene2464	K03385
gene2465	K03386
gene2466	K03387
gene2467	K03388
gene2468	K03389
gene2469	K03390
gene2470	K03391
gene2471	K03392
gene2472	K03394
gene2473	K03399
gene2474	K03400
gene2475	K03402
gene2476	K03403
gene2477	K03404
gene2478	K03405
gene2479	K03406
gene2480	K03407
gene2481	K03408
gene2482	K03409
gene2483	K03410
gene2484	K03411
gene2485	K03412
gene2486	K03413
gene2487	K03414
gene2488	K03415
gene2489	K03417
gene2490	K03420
gene2491	K03421
gene2492	K03422
gene2493	K03423
gene2494	K03424
gene2495	K03425
gene2496	K03426
gene2497	K03427
gene2498	K03428
gene2499	K03429
gene2500	K03430
gene2501	K03431
gene2502	K03432
gene2503	K03433
gene2504	K03434
gene2505	K03435
gene2506	K03436
gene2507	K03437
gene2508	K03438
gene2509	K03439
gene2510	K03441
gene2511	K03442
gene2512	K03444
gene2513	K03445
gene2514	K03446
gene2515	K03449
gene2516	K03451
gene2517	K03453
gene2518	K03455
gene2519	K03456
gene2520	K03457
gene2521	K03458
gene2522	K03459
gene2523	K03462
gene2524	K03464
gene2525	K03465
gene2526	K03466
gene2527	K03469
gene2528	K03470
gene2529	K03471
gene2530	K03472
gene2531	K03473
gene2532	K03474
gene2533	K03475
gene2534	K03476
gene2535	K03477
gene2536	K03478
gene2537	K03480
gene2538	K03481
gene2539	K03482
gene2540	K03483
gene2541	K03484
gene2542	K03485
gene2543	K03486
gene2544	K03487
gene2545	K03488
gene2546	K03489
gene2547	K03490
gene2548	K03491
gene2549	K03492
gene2550	K03493
gene2551	K03495
gene2552	K03496
gene2553	K03497
gene2554	K03498
gene2555	K03499
gene2556	K03500
gene2557	K03501
gene2558	K03502
gene2559	K03503
gene2560	K03514
gene2561	K03515
gene2562	K03516
gene2563	K03517
gene2564	K03518
gene2565	K03519
gene2566	K03520
gene2567	K03521
gene2568	K03522
gene2569	K03523
gene2570	K03524
gene2571	K03525
gene2572	K03526
gene2573	K03527
gene2574	K03528
gene2575	K03529
gene2576	K03530
gene2577	K03531
gene2578	K03532
gene2579	K03533
gene2580	K03534
gene2581	K03535
gene2582	K03536
gene2583	K03537
gene2584	K03538
gene2585	K03539
gene2586	K03540
gene2587	K03543
gene2588	K03544
gene2589	K03545
gene2590	K03546
gene2591	K03547
gene2592	K03548
gene2593	K03549
gene2594	K03550
gene2595	K03551
gene2596	K03552
gene2597	K03553
gene2598	K03554
gene2599	K03555
gene2600	K03556
gene2601	K03557
gene2602	K03558
gene2603	K03559
gene2604	K03560
gene2605	K03561
gene2606	K03562
gene2607	K03563
gene2608	K03564
gene2609	K03565
gene2610	K03566
gene2611	K03567
gene2612	K03568
gene2613	K03569
gene2614	K03570
gene2615	K03571
gene2616	K03572
gene2617	K03573
gene2618	K03574
gene2619	K03575
gene2620	K03576
gene2621	K03577
gene2622	K03578
gene2623	K03579
gene2624	K03580
gene2625	K03581
gene2626	K03582
gene2627	K03583
gene2628	K03584
gene2629	K03585
gene2630	K03586
gene2631	K03587
gene2632	K03588
gene2633	K03589
gene2634	K03590
gene2635	K03591
gene2636	K03592
gene2637	K03593
gene2638	K03594
gene2639	K03595
gene2640	K03596
gene2641	K03597
gene2642	K03598
gene2643	K03599
gene2644	K03600
gene2645	K03601
gene2646	K03602
gene2647	K03603
gene2648	K03604
gene2649	K03605
gene2650	K03606
gene2651	K03607
gene2652	K03608
gene2653	K03609
gene2654	K03610
gene2655	K03611
gene2656	K03612
gene2657	K03613
gene2658	K03614
gene2659	K03615
gene2660	K03616
gene2661	K03617
gene2662	K03618
gene2663	K03619
gene2664	K03620
gene2665	K03621
gene2666	K03622
gene2667	K03623
gene2668	K03624
gene2669	K03625
gene2670	K03626
gene2671	K03627
gene2672	K03628
gene2673	K03629
gene2674	K03630
gene2675	K03631
gene2676	K03632
gene2677	K03633
gene2678	K03634
gene2679	K03635
gene2680	K03636
gene2681	K03637
gene2682	K03638
gene2683	K03639
gene2684	K03640
gene2685	K03641
gene2686	K03642
gene2687	K03643
gene2688	K03644
gene2689	K03645
gene2690	K03646
gene2691	K03647
gene2692	K03648
gene2693	K03649
gene2694	K03650
gene2695	K03651
gene2696	K03652
gene2697	K03653
gene2698	K03654
gene2699	K03655
gene2700	K03656
gene2701	K03657
gene2702	K03658
gene2703	K03660
gene2704	K03664
gene2705	K03665
gene2706	K03666
gene2707	K03667
gene2708	K03668
gene2709	K03669
gene2710	K03670
gene2711	K03671
gene2712	K03672
gene2713	K03673
gene2714	K03674
gene2715	K03675
gene2716	K03676
gene2717	K03677
gene2718	K03678
gene2719	K03679
gene2720	K03680
gene2721	K03681
gene2722	K03683
gene2723	K03684
gene2724	K03685
gene2725	K03686
gene2726	K03687
gene2727	K03688
gene2728	K03690
gene2729	K03693
gene2730	K03694
gene2731	K03695
gene2732	K03696
gene2733	K03697
gene2734	K03698
gene2735	K03699
gene2736	K03700
gene2737	K03701
gene2738	K03702
gene2739	K03703
gene2740	K03704
gene2741	K03705
gene2742	K03706
gene2743	K03707
gene2744	K03708
gene2745	K03709
gene2746	K03710
gene2747	K03711
gene2748	K03712
gene2749	K03713
gene2750	K03715
gene2751	K03716
gene2752	K03717
gene2753	K03718
gene2754	K03719
gene2755	K03720
gene2756	K03721
gene2757	K03722
gene2758	K03723
gene2759	K03724
gene2760	K03725
gene2761	K03726
gene2762	K03727
gene2763	K03731
gene2764	K03732
gene2765	K03733
gene2766	K03734
gene2767	K03735
gene2768	K03736
gene2769	K03737
gene2770	K03738
gene2771	K03739
gene2772	K03740
gene2773	K03741
gene2774	K03742
gene2775	K03743
gene2776	K03744
gene2777	K03745
gene2778	K03746
gene2779	K03747
gene2780	K03748
gene2781	K03749
gene2782	K03750
gene2783	K03752
gene2784	K03753
gene2785	K03754
gene2786	K03755
gene2787	K03756
gene2788	K03757
gene2789	K03758
gene2790	K03759
gene2791	K03760
gene2792	K03761
gene2793	K03762
gene2794	K03763
gene2795	K03764
gene2796	K03765
gene2797	K03767
gene2798	K03768
gene2799	K03769
gene2800	K03770
gene2801	K03771
gene2802	K03772
gene2803	K03773
gene2804	K03774
gene2805	K03775
gene2806	K03776
gene2807	K03777
gene2808	K03778
gene2809	K03779
gene2810	K03780
gene2811	K03781
gene2812	K03782
gene2813	K03783
gene2814	K03784
gene2815	K03785
gene2816	K03786
gene2817	K03787
gene2818	K03788
gene2819	K03789
gene2820	K03790
gene2821	K03791
gene2822	K03793
gene2823	K03795
gene2824	K03796
gene2825	K03797
gene2826	K03798
gene2827	K03799
gene2828	K03800
gene2829	K03801
gene2830	K03802
gene2831	K03803
gene2832	K03804
gene2833	K03805
gene2834	K03806
gene2835	K03807
gene2836	K03808
gene2837	K03809
gene2838	K03810
gene2839	K03811
gene2840	K03812
gene2841	K03813
gene2842	K03814
gene2843	K03815
gene2844	K03816
gene2845	K03817
gene2846	K03818
gene2847	K03819
gene2848	K03820
gene2849	K03821
gene2850	K03823
gene2851	K03824
gene2852	K03825
gene2853	K03826
gene2854	K03827
gene2855	K03828
gene2856	K03829
gene2857	K03830
gene2858	K03831
gene2859	K03832
gene2860	K03833
gene2861	K03834
gene2862	K03835
gene2863	K03836
gene2864	K03837
gene2865	K03838
gene2866	K03839
gene2867	K03840
gene2868	K03841
gene2869	K03842
gene2870	K03843
gene2871	K03844
gene2872	K03845
gene2873	K03846
gene2874	K03847
gene2875	K03848
gene2876	K03849
gene2877	K03851
gene2878	K03852
gene2879	K03854
gene2880	K03855
gene2881	K03856
gene2882	K03857
gene2883	K03862
gene2884	K03863
gene2885	K03867
gene2886	K03868
gene2887	K03869
gene2888	K03874
gene2889	K03883
gene2890	K03885
gene2891	K03886
gene2892	K03892
gene2893	K03893
gene2894	K03894
gene2895	K03895
gene2896	K03896
gene2897	K03897
gene2898	K03918
gene2899	K03919
gene2900	K03923
gene2901	K03924
gene2902	K03925
gene2903	K03926
gene2904	K03927
gene2905	K03928
gene2906	K03930
gene2907	K03931
gene2908	K03932
gene2909	K03933
gene2910	K03934
gene2911	K03935
gene2912	K03936
gene2913	K03941
gene2914	K03942
gene2915	K03943
gene2916	K03950
gene2917	K03953
gene2918	K03955
gene2919	K03963
gene2920	K03969
gene2921	K03970
gene2922	K03971
gene2923	K03972
gene2924	K03973
gene2925	K03974
gene2926	K03975
gene2927	K03976
gene2928	K03977
gene2929	K03978
gene2930	K03979
gene2931	K03980
gene2932	K03981
gene2933	K04013
gene2934	K04014
gene2935	K04015
gene2936	K04016
gene2937	K04017
gene2938	K04018
gene2939	K04019
gene2940	K04020
gene2941	K04021
gene2942	K04022
gene2943	K04023
gene2944	K04024
gene2945	K04025
gene2946	K04026
gene2947	K04027
gene2948	K04028
gene2949	K04029
gene2950	K04030
gene2951	K04031
gene2952	K04032
gene2953	K04033
gene2954	K04034
gene2955	K04035
gene2956	K04039
gene2957	K04041
gene2958	K04042
gene2959	K04043
gene2960	K04044
gene2961	K04045
gene2962	K04046
gene2963	K04047
gene2964	K04056
gene2965	K04058
gene2966	K04059
gene2967	K04061
gene2968	K04062
gene2969	K04063
gene2970	K04064
gene2971	K04065
gene2972	K04066
gene2973	K04067
gene2974	K04068
gene2975	K04069
gene2976	K04070
gene2977	K04071
gene2978	K04072
gene2979	K04073
gene2980	K04074
gene2981	K04075
gene2982	K04076
gene2983	K04077
gene2984	K04078
gene2985	K04079
gene2986	K04080
gene2987	K04081
gene2988	K04082
gene2989	K04083
gene2990	K04084
gene2991	K04085
gene2992	K04086
gene2993	K04087
gene2994	K04088
gene2995	K04090
gene2996	K04091
gene2997	K04092
gene2998	K04093
gene2999	K04094
gene3000	K04095
gene3001	K04096
gene3002	K04097
gene3003	K04099
gene3004	K04102
gene3005	K04103
gene3006	K04107
gene3007	K04108
gene3008	K04109
gene3009	K04110
gene3010	K04112
gene3011	K04113
gene3012	K04114
gene3013	K04115
gene3014	K04116
gene3015	K04127
gene3016	K04333
gene3017	K04334
gene3018	K04335
gene3019	K04336
gene3020	K04337
gene3021	K04338
gene3022	K04340
gene3023	K04343
gene3024	K04345
gene3025	K04353
gene3026	K04354
gene3027	K04368
gene3028	K04371
gene3029	K04373
gene3030	K04382
gene3031	K04392
gene3032	K04409
gene3033	K04411
gene3034	K04412
gene3035	K04424
gene3036	K04437
gene3037	K04441
gene3038	K04456
gene3039	K04460
gene3040	K04461
gene3041	K04464
gene3042	K04477
gene3043	K04478
gene3044	K04480
gene3045	K04482
gene3046	K04483
gene3047	K04484
gene3048	K04485
gene3049	K04486
gene3050	K04487
gene3051	K04488
gene3052	K04496
gene3053	K04498
gene3054	K04499
gene3055	K04505
gene3056	K04508
gene3057	K04509
gene3058	K04512
gene3059	K04516
gene3060	K04517
gene3061	K04518
gene3062	K04523
gene3063	K04536
gene3064	K04551
gene3065	K04561
gene3066	K04562
gene3067	K04563
gene3068	K04564
gene3069	K04565
gene3070	K04566
gene3071	K04567
gene3072	K04568
gene3073	K04618
gene3074	K04646
gene3075	K04648
gene3076	K04649
gene3077	K04651
gene3078	K04652
gene3079	K04653
gene3080	K04654
gene3081	K04655
gene3082	K04656
gene3083	K04688
gene3084	K04691
gene3085	K04705
gene3086	K04706
gene3087	K04708
gene3088	K04718
gene3089	K04719
gene3090	K04720
gene3091	K04728
gene3092	K04739
gene3093	K04744
gene3094	K04748
gene3095	K04749
gene3096	K04750
gene3097	K04751
gene3098	K04752
gene3099	K04753
gene3100	K04754
gene3101	K04755
gene3102	K04756
gene3103	K04757
gene3104	K04758
gene3105	K04759
gene3106	K04760
gene3107	K04761
gene3108	K04762
gene3109	K04763
gene3110	K04764
gene3111	K04767
gene3112	K04768
gene3113	K04769
gene3114	K04770
gene3115	K04771
gene3116	K04772
gene3117	K04773
gene3118	K04774
gene3119	K04775
gene3120	K04778
gene3121	K04779
gene3122	K04780
gene3123	K04781
gene3124	K04782
gene3125	K04783
gene3126	K04784
gene3127	K04785
gene3128	K04786
gene3129	K04787
gene3130	K04788
gene3131	K04789
gene3132	K04792
gene3133	K04794
gene3134	K04795
gene3135	K04796
gene3136	K04797
gene3137	K04798
gene3138	K04799
gene3139	K04800
gene3140	K04801
gene3141	K04802
gene3142	K04835
gene3143	K04844
gene3144	K04936
gene3145	K04940
gene3146	K05020
gene3147	K05236
gene3148	K05245
gene3149	K05275
gene3150	K05281
gene3151	K05284
gene3152	K05286
gene3153	K05288
gene3154	K05290
gene3155	K05296
gene3156	K05297
gene3157	K05299
gene3158	K05301
gene3159	K05303
gene3160	K05304
gene3161	K05305
gene3162	K05306
gene3163	K05308
gene3164	K05310
gene3165	K05311
gene3166	K05337
gene3167	K05338
gene3168	K05339
gene3169	K05340
gene3170	K05341
gene3171	K05343
gene3172	K05345
gene3173	K05346
gene3174	K05349
gene3175	K05350
gene3176	K05351
gene3177	K05352
gene3178	K05355
gene3179	K05356
gene3180	K05358
gene3181	K05360
gene3182	K05362
gene3183	K05363
gene3184	K05364
gene3185	K05365
gene3186	K05366
gene3187	K05367
gene3188	K05368
gene3189	K05372
gene3190	K05373
gene3191	K05374
gene3192	K05384
gene3193	K05390
gene3194	K05393
gene3195	K05394
gene3196	K05396
gene3197	K05499
gene3198	K05501
gene3199	K05515
gene3200	K05516
gene3201	K05517
gene3202	K05520
gene3203	K05521
gene3204	K05522
gene3205	K05523
gene3206	K05524
gene3207	K05526
gene3208	K05527
gene3209	K05528
gene3210	K05534
gene3211	K05535
gene3212	K05539
gene3213	K05540
gene3214	K05541
gene3215	K05542
gene3216	K05543
gene3217	K05544
gene3218	K05545
gene3219	K05546
gene3220	K05548
gene3221	K05549
